,ID,Timestamp,Data
30,00000000000,0000000000011110,0100000001000000100000000000000000000000000000000000000000000000
31,00000000000,0000000000011111,0100000001000001000011001100110011001100110011001100110011001101
32,00000000000,0000000000100000,0100000001000001100110011001100110011001100110011001100110011010
33,00000000000,0000000000100001,0100000001000010001001100110011001100110011001100110011001100111
34,00000000000,0000000000100010,0100000001000010101100110011001100110011001100110011001100110100
35,00000000000,0000000000100011,0100000001000011010000000000000000000000000000000000000000000000
36,00000000000,0000000000100100,0100000001000011110011001100110011001100110011001100110011001101
37,00000000000,0000000000100101,0100000001000100010110011001100110011001100110011001100110011010
38,00000000000,0000000000100110,0100000001000100111001100110011001100110011001100110011001100111
39,00000000000,0000000000100111,0100000001000101011100110011001100110011001100110011001100110100
40,00000000000,0000000000101000,0100000001000110000000000000000000000000000000000000000000000000
41,00000000000,0000000000101001,0100000001000110100011001100110011001100110011001100110011001101
42,00000000000,0000000000101010,0100000001000111000110011001100110011001100110011001100110011010
43,00000000000,0000000000101011,0100000001000111101001100110011001100110011001100110011001100111
44,00000000000,0000000000101100,0100000001001000001100110011001100110011001100110011001100110100
45,00000000000,0000000000101101,0100000001001000110000000000000000000000000000000000000000000001
46,00000000000,0000000000101110,0100000001001001010011001100110011001100110011001100110011001101
47,00000000000,0000000000101111,0100000001001001110110011001100110011001100110011001100110011010
48,00000000000,0000000000110000,0100000001001010011001100110011001100110011001100110011001100111
49,00000000000,0000000000110001,0100000001001010111100110011001100110011001100110011001100110100
50,00000000000,0000000000110010,0100000001001011100000000000000000000000000000000000000000000001
51,00000000000,0000000000110011,0100000001001100000011001100110011001100110011001100110011001101
52,00000000000,0000000000110100,0100000001001100100110011001100110011001100110011001100110011010
53,00000000000,0000000000110101,0100000001001101001001100110011001100110011001100110011001100111
54,00000000000,0000000000110110,0100000001001101101100110011001100110011001100110011001100110100
55,00000000000,0000000000110111,0100000001001110010000000000000000000000000000000000000000000001
56,00000000000,0000000000111000,0100000001001110110011001100110011001100110011001100110011001110
57,00000000000,0000000000111001,0100000001001111010110011001100110011001100110011001100110011010
58,00000000000,0000000000111010,0100000001001111111001100110011001100110011001100110011001100111
59,00000000000,0000000000111011,0100000001010000001110011001100110011001100110011001100110011010
60,00000000000,0000000000111100,0100000001010000100000000000000000000000000000000000000000000000
61,00000000000,0000000000111101,0100000001010000110001100110011001100110011001100110011001100111
62,00000000000,0000000000111110,0100000001010001000011001100110011001100110011001100110011001101
63,00000000000,0000000000111111,0100000001010001010100110011001100110011001100110011001100110100
64,00000000000,0000000001000000,0100000001010001100110011001100110011001100110011001100110011010
65,00000000000,0000000001000001,0100000001010001111000000000000000000000000000000000000000000000
66,00000000000,0000000001000010,0100000001010010001001100110011001100110011001100110011001100111
67,00000000000,0000000001000011,0100000001010010011011001100110011001100110011001100110011001101
68,00000000000,0000000001000100,0100000001010010101100110011001100110011001100110011001100110100
69,00000000000,0000000001000101,0100000001010010111110011001100110011001100110011001100110011010
70,00000000000,0000000001000110,0100000001010011010000000000000000000000000000000000000000000000
71,00000000000,0000000001000111,0100000001010011100001100110011001100110011001100110011001100111
72,00000000000,0000000001001000,0100000001010011110011001100110011001100110011001100110011001101
73,00000000000,0000000001001001,0100000001010100000100110011001100110011001100110011001100110100
74,00000000000,0000000001001010,0100000001010100010110011001100110011001100110011001100110011010
75,00000000000,0000000001001011,0100000001010100101000000000000000000000000000000000000000000000
76,00000000000,0000000001001100,0100000001010100111001100110011001100110011001100110011001100111
77,00000000000,0000000001001101,0100000001010101001011001100110011001100110011001100110011001101
78,00000000000,0000000001001110,0100000001010101011100110011001100110011001100110011001100110100
79,00000000000,0000000001001111,0100000001010101101110011001100110011001100110011001100110011010
80,00000000000,0000000001010000,0100000001010110000000000000000000000000000000000000000000000000
81,00000000000,0000000001010001,0100000001010110010001100110011001100110011001100110011001100111
82,00000000000,0000000001010010,0100000001010110100011001100110011001100110011001100110011001101
83,00000000000,0000000001010011,0100000001010110110100110011001100110011001100110011001100110100
84,00000000000,0000000001010100,0100000001010111000110011001100110011001100110011001100110011010
85,00000000000,0000000001010101,0100000001010111011000000000000000000000000000000000000000000001
86,00000000000,0000000001010110,0100000001010111101001100110011001100110011001100110011001100111
87,00000000000,0000000001010111,0100000001010111111011001100110011001100110011001100110011001101
88,00000000000,0000000001011000,0100000001011000001100110011001100110011001100110011001100110100
89,00000000000,0000000001011001,0100000001011000011110011001100110011001100110011001100110011010
90,00000000000,0000000001011010,0100000001011000110000000000000000000000000000000000000000000001
91,00000000000,0000000001011011,0100000001011001000001100110011001100110011001100110011001100111
92,00000000000,0000000001011100,0100000001011001010011001100110011001100110011001100110011001101
93,00000000000,0000000001011101,0100000001011001100100110011001100110011001100110011001100110100
94,00000000000,0000000001011110,0100000001011001110110011001100110011001100110011001100110011010
95,00000000000,0000000001011111,0100000001011010001000000000000000000000000000000000000000000001
96,00000000000,0000000001100000,0100000001011010011001100110011001100110011001100110011001100111
97,00000000000,0000000001100001,0100000001011010101011001100110011001100110011001100110011001101
98,00000000000,0000000001100010,0100000001011010111100110011001100110011001100110011001100110100
99,00000000000,0000000001100011,0100000001011011001110011001100110011001100110011001100110011010
100,00000000000,0000000001100100,0100000001011011100000000000000000000000000000000000000000000001
101,00000000000,0000000001100101,0100000001011011110001100110011001100110011001100110011001100111
102,00000000000,0000000001100110,0100000001011100000011001100110011001100110011001100110011001101
103,00000000000,0000000001100111,0100000001011100010100110011001100110011001100110011001100110100
104,00000000000,0000000001101000,0100000001011100100110011001100110011001100110011001100110011010
105,00000000000,0000000001101001,0100000001011100111000000000000000000000000000000000000000000001
106,00000000000,0000000001101010,0100000001011101001001100110011001100110011001100110011001100111
107,00000000000,0000000001101011,0100000001011101011011001100110011001100110011001100110011001101
108,00000000000,0000000001101100,0100000001011101101100110011001100110011001100110011001100110100
109,00000000000,0000000001101101,0100000001011101111110011001100110011001100110011001100110011010
110,00000000000,0000000001101110,0100000001011110010000000000000000000000000000000000000000000001
111,00000000000,0000000001101111,0100000001011110100001100110011001100110011001100110011001100111
112,00000000000,0000000001110000,0100000001011110110011001100110011001100110011001100110011001110
113,00000000000,0000000001110001,0100000001011111000100110011001100110011001100110011001100110100
114,00000000000,0000000001110010,0100000001011111010110011001100110011001100110011001100110011010
115,00000000000,0000000001110011,0100000001011111101000000000000000000000000000000000000000000001
116,00000000000,0000000001110100,0100000001011111111001100110011001100110011001100110011001100111
117,00000000000,0000000001110101,0100000001100000000101100110011001100110011001100110011001100111
118,00000000000,0000000001110110,0100000001100000001110011001100110011001100110011001100110011010
119,00000000000,0000000001110111,0100000001100000010111001100110011001100110011001100110011001101
120,00000000000,0000000001111000,0100000001100000100000000000000000000000000000000000000000000000
121,00000000000,0000000001111001,0100000001100000101000110011001100110011001100110011001100110100
122,00000000000,0000000001111010,0100000001100000110001100110011001100110011001100110011001100111
123,00000000000,0000000001111011,0100000001100000111010011001100110011001100110011001100110011010
124,00000000000,0000000001111100,0100000001100001000011001100110011001100110011001100110011001101
125,00000000000,0000000001111101,0100000001100001001100000000000000000000000000000000000000000000
126,00000000000,0000000001111110,0100000001100001010100110011001100110011001100110011001100110100
127,00000000000,0000000001111111,0100000001100001011101100110011001100110011001100110011001100111
128,00000000000,0000000010000000,0100000001100001100110011001100110011001100110011001100110011010
129,00000000000,0000000010000001,0100000001100001101111001100110011001100110011001100110011001101
130,00000000000,0000000010000010,0100000001100001111000000000000000000000000000000000000000000000
131,00000000000,0000000010000011,0100000001100010000000110011001100110011001100110011001100110100
132,00000000000,0000000010000100,0100000001100010001001100110011001100110011001100110011001100111
133,00000000000,0000000010000101,0100000001100010010010011001100110011001100110011001100110011010
134,00000000000,0000000010000110,0100000001100010011011001100110011001100110011001100110011001101
135,00000000000,0000000010000111,0100000001100010100100000000000000000000000000000000000000000000
136,00000000000,0000000010001000,0100000001100010101100110011001100110011001100110011001100110100
137,00000000000,0000000010001001,0100000001100010110101100110011001100110011001100110011001100111
138,00000000000,0000000010001010,0100000001100010111110011001100110011001100110011001100110011010
139,00000000000,0000000010001011,0100000001100011000111001100110011001100110011001100110011001101
140,00000000000,0000000010001100,0100000001100011010000000000000000000000000000000000000000000000
141,00000000000,0000000010001101,0100000001100011011000110011001100110011001100110011001100110100
142,00000000000,0000000010001110,0100000001100011100001100110011001100110011001100110011001100111
143,00000000000,0000000010001111,0100000001100011101010011001100110011001100110011001100110011010
144,00000000000,0000000010010000,0100000001100011110011001100110011001100110011001100110011001101
145,00000000000,0000000010010001,0100000001100011111100000000000000000000000000000000000000000000
146,00000000000,0000000010010010,0100000001100100000100110011001100110011001100110011001100110100
147,00000000000,0000000010010011,0100000001100100001101100110011001100110011001100110011001100111
148,00000000000,0000000010010100,0100000001100100010110011001100110011001100110011001100110011010
149,00000000000,0000000010010101,0100000001100100011111001100110011001100110011001100110011001101
150,00000000000,0000000010010110,0100000001100100101000000000000000000000000000000000000000000000
151,00000000000,0000000010010111,0100000001100100110000110011001100110011001100110011001100110100
152,00000000000,0000000010011000,0100000001100100111001100110011001100110011001100110011001100111
153,00000000000,0000000010011001,0100000001100101000010011001100110011001100110011001100110011010
154,00000000000,0000000010011010,0100000001100101001011001100110011001100110011001100110011001101
155,00000000000,0000000010011011,0100000001100101010100000000000000000000000000000000000000000000
156,00000000000,0000000010011100,0100000001100101011100110011001100110011001100110011001100110100
157,00000000000,0000000010011101,0100000001100101100101100110011001100110011001100110011001100111
158,00000000000,0000000010011110,0100000001100101101110011001100110011001100110011001100110011010
159,00000000000,0000000010011111,0100000001100101110111001100110011001100110011001100110011001101
160,00000000000,0000000010100000,0100000001100110000000000000000000000000000000000000000000000000
161,00000000000,0000000010100001,0100000001100110001000110011001100110011001100110011001100110100
162,00000000000,0000000010100010,0100000001100110010001100110011001100110011001100110011001100111
163,00000000000,0000000010100011,0100000001100110011010011001100110011001100110011001100110011010
164,00000000000,0000000010100100,0100000001100110100011001100110011001100110011001100110011001101
165,00000000000,0000000010100101,0100000001100110101100000000000000000000000000000000000000000001
166,00000000000,0000000010100110,0100000001100110110100110011001100110011001100110011001100110100
167,00000000000,0000000010100111,0100000001100110111101100110011001100110011001100110011001100111
168,00000000000,0000000010101000,0100000001100111000110011001100110011001100110011001100110011010
169,00000000000,0000000010101001,0100000001100111001111001100110011001100110011001100110011001101
170,00000000000,0000000010101010,0100000001100111011000000000000000000000000000000000000000000001
171,00000000000,0000000010101011,0100000001100111100000110011001100110011001100110011001100110100
172,00000000000,0000000010101100,0100000001100111101001100110011001100110011001100110011001100111
173,00000000000,0000000010101101,0100000001100111110010011001100110011001100110011001100110011010
174,00000000000,0000000010101110,0100000001100111111011001100110011001100110011001100110011001101
175,00000000000,0000000010101111,0100000001101000000100000000000000000000000000000000000000000001
176,00000000000,0000000010110000,0100000001101000001100110011001100110011001100110011001100110100
177,00000000000,0000000010110001,0100000001101000010101100110011001100110011001100110011001100111
178,00000000000,0000000010110010,0100000001101000011110011001100110011001100110011001100110011010
179,00000000000,0000000010110011,0100000001101000100111001100110011001100110011001100110011001101
180,00000000000,0000000010110100,0100000001101000110000000000000000000000000000000000000000000001
181,00000000000,0000000010110101,0100000001101000111000110011001100110011001100110011001100110100
182,00000000000,0000000010110110,0100000001101001000001100110011001100110011001100110011001100111
183,00000000000,0000000010110111,0100000001101001001010011001100110011001100110011001100110011010
184,00000000000,0000000010111000,0100000001101001010011001100110011001100110011001100110011001101
185,00000000000,0000000010111001,0100000001101001011100000000000000000000000000000000000000000001
186,00000000000,0000000010111010,0100000001101001100100110011001100110011001100110011001100110100
187,00000000000,0000000010111011,0100000001101001101101100110011001100110011001100110011001100111
188,00000000000,0000000010111100,0100000001101001110110011001100110011001100110011001100110011010
189,00000000000,0000000010111101,0100000001101001111111001100110011001100110011001100110011001101
190,00000000000,0000000010111110,0100000001101010001000000000000000000000000000000000000000000001
191,00000000000,0000000010111111,0100000001101010010000110011001100110011001100110011001100110100
192,00000000000,0000000011000000,0100000001101010011001100110011001100110011001100110011001100111
193,00000000000,0000000011000001,0100000001101010100010011001100110011001100110011001100110011010
194,00000000000,0000000011000010,0100000001101010101011001100110011001100110011001100110011001101
195,00000000000,0000000011000011,0100000001101010110100000000000000000000000000000000000000000001
196,00000000000,0000000011000100,0100000001101010111100110011001100110011001100110011001100110100
197,00000000000,0000000011000101,0100000001101011000101100110011001100110011001100110011001100111
198,00000000000,0000000011000110,0100000001101011001110011001100110011001100110011001100110011010
199,00000000000,0000000011000111,0100000001101011010111001100110011001100110011001100110011001101
200,00000000000,0000000011001000,0100000001101011100000000000000000000000000000000000000000000001
201,00000000000,0000000011001001,0100000001101011101000110011001100110011001100110011001100110100
202,00000000000,0000000011001010,0100000001101011110001100110011001100110011001100110011001100111
203,00000000000,0000000011001011,0100000001101011111010011001100110011001100110011001100110011010
204,00000000000,0000000011001100,0100000001101100000011001100110011001100110011001100110011001101
205,00000000000,0000000011001101,0100000001101100001100000000000000000000000000000000000000000001
206,00000000000,0000000011001110,0100000001101100010100110011001100110011001100110011001100110100
207,00000000000,0000000011001111,0100000001101100011101100110011001100110011001100110011001100111
208,00000000000,0000000011010000,0100000001101100100110011001100110011001100110011001100110011010
209,00000000000,0000000011010001,0100000001101100101111001100110011001100110011001100110011001101
210,00000000000,0000000011010010,0100000001101100111000000000000000000000000000000000000000000001
211,00000000000,0000000011010011,0100000001101101000000110011001100110011001100110011001100110100
212,00000000000,0000000011010100,0100000001101101001001100110011001100110011001100110011001100111
213,00000000000,0000000011010101,0100000001101101010010011001100110011001100110011001100110011010
214,00000000000,0000000011010110,0100000001101101011011001100110011001100110011001100110011001101
215,00000000000,0000000011010111,0100000001101101100100000000000000000000000000000000000000000001
216,00000000000,0000000011011000,0100000001101101101100110011001100110011001100110011001100110100
217,00000000000,0000000011011001,0100000001101101110101100110011001100110011001100110011001100111
218,00000000000,0000000011011010,0100000001101101111110011001100110011001100110011001100110011010
219,00000000000,0000000011011011,0100000001101110000111001100110011001100110011001100110011001101
220,00000000000,0000000011011100,0100000001101110010000000000000000000000000000000000000000000001
221,00000000000,0000000011011101,0100000001101110011000110011001100110011001100110011001100110100
222,00000000000,0000000011011110,0100000001101110100001100110011001100110011001100110011001100111
223,00000000000,0000000011011111,0100000001101110101010011001100110011001100110011001100110011010
224,00000000000,0000000011100000,0100000001101110110011001100110011001100110011001100110011001110
225,00000000000,0000000011100001,0100000001101110111100000000000000000000000000000000000000000001
226,00000000000,0000000011100010,0100000001101111000100110011001100110011001100110011001100110100
227,00000000000,0000000011100011,0100000001101111001101100110011001100110011001100110011001100111
228,00000000000,0000000011100100,0100000001101111010110011001100110011001100110011001100110011010
229,00000000000,0000000011100101,0100000001101111011111001100110011001100110011001100110011001110
230,00000000000,0000000011100110,0100000001101111101000000000000000000000000000000000000000000001
231,00000000000,0000000011100111,0100000001101111110000110011001100110011001100110011001100110100
232,00000000000,0000000011101000,0100000001101111111001100110011001100110011001100110011001100111
233,00000000000,0000000011101001,0100000001110000000001001100110011001100110011001100110011001101
234,00000000000,0000000011101010,0100000001110000000101100110011001100110011001100110011001100111
235,00000000000,0000000011101011,0100000001110000001010000000000000000000000000000000000000000000
236,00000000000,0000000011101100,0100000001110000001110011001100110011001100110011001100110011010
237,00000000000,0000000011101101,0100000001110000010010110011001100110011001100110011001100110100
238,00000000000,0000000011101110,0100000001110000010111001100110011001100110011001100110011001101
239,00000000000,0000000011101111,0100000001110000011011100110011001100110011001100110011001100111
240,00000000000,0000000011110000,0100000001110000100000000000000000000000000000000000000000000000
241,00000000000,0000000011110001,0100000001110000100100011001100110011001100110011001100110011010
242,00000000000,0000000011110010,0100000001110000101000110011001100110011001100110011001100110100
243,00000000000,0000000011110011,0100000001110000101101001100110011001100110011001100110011001101
244,00000000000,0000000011110100,0100000001110000110001100110011001100110011001100110011001100111
245,00000000000,0000000011110101,0100000001110000110110000000000000000000000000000000000000000000
246,00000000000,0000000011110110,0100000001110000111010011001100110011001100110011001100110011010
247,00000000000,0000000011110111,0100000001110000111110110011001100110011001100110011001100110100
248,00000000000,0000000011111000,0100000001110001000011001100110011001100110011001100110011001101
249,00000000000,0000000011111001,0100000001110001000111100110011001100110011001100110011001100111
250,00000000000,0000000011111010,0100000001110001001100000000000000000000000000000000000000000000
251,00000000000,0000000011111011,0100000001110001010000011001100110011001100110011001100110011010
252,00000000000,0000000011111100,0100000001110001010100110011001100110011001100110011001100110100
253,00000000000,0000000011111101,0100000001110001011001001100110011001100110011001100110011001101
254,00000000000,0000000011111110,0100000001110001011101100110011001100110011001100110011001100111
255,00000000000,0000000011111111,0100000001110001100010000000000000000000000000000000000000000000
256,00000000000,0000000100000000,0100000001110001100110011001100110011001100110011001100110011010
257,00000000000,0000000100000001,0100000001110001101010110011001100110011001100110011001100110100
258,00000000000,0000000100000010,0100000001110001101111001100110011001100110011001100110011001101
259,00000000000,0000000100000011,0100000001110001110011100110011001100110011001100110011001100111
260,00000000000,0000000100000100,0100000001110001111000000000000000000000000000000000000000000000
261,00000000000,0000000100000101,0100000001110001111100011001100110011001100110011001100110011010
262,00000000000,0000000100000110,0100000001110010000000110011001100110011001100110011001100110100
263,00000000000,0000000100000111,0100000001110010000101001100110011001100110011001100110011001101
264,00000000000,0000000100001000,0100000001110010001001100110011001100110011001100110011001100111
265,00000000000,0000000100001001,0100000001110010001110000000000000000000000000000000000000000000
266,00000000000,0000000100001010,0100000001110010010010011001100110011001100110011001100110011010
267,00000000000,0000000100001011,0100000001110010010110110011001100110011001100110011001100110100
268,00000000000,0000000100001100,0100000001110010011011001100110011001100110011001100110011001101
269,00000000000,0000000100001101,0100000001110010011111100110011001100110011001100110011001100111
270,00000000000,0000000100001110,0100000001110010100100000000000000000000000000000000000000000000
271,00000000000,0000000100001111,0100000001110010101000011001100110011001100110011001100110011010
272,00000000000,0000000100010000,0100000001110010101100110011001100110011001100110011001100110100
273,00000000000,0000000100010001,0100000001110010110001001100110011001100110011001100110011001101
274,00000000000,0000000100010010,0100000001110010110101100110011001100110011001100110011001100111
275,00000000000,0000000100010011,0100000001110010111010000000000000000000000000000000000000000000
276,00000000000,0000000100010100,0100000001110010111110011001100110011001100110011001100110011010
277,00000000000,0000000100010101,0100000001110011000010110011001100110011001100110011001100110100
278,00000000000,0000000100010110,0100000001110011000111001100110011001100110011001100110011001101
279,00000000000,0000000100010111,0100000001110011001011100110011001100110011001100110011001100111
280,00000000000,0000000100011000,0100000001110011010000000000000000000000000000000000000000000000
281,00000000000,0000000100011001,0100000001110011010100011001100110011001100110011001100110011010
282,00000000000,0000000100011010,0100000001110011011000110011001100110011001100110011001100110100
283,00000000000,0000000100011011,0100000001110011011101001100110011001100110011001100110011001101
284,00000000000,0000000100011100,0100000001110011100001100110011001100110011001100110011001100111
285,00000000000,0000000100011101,0100000001110011100110000000000000000000000000000000000000000000
286,00000000000,0000000100011110,0100000001110011101010011001100110011001100110011001100110011010
287,00000000000,0000000100011111,0100000001110011101110110011001100110011001100110011001100110100
288,00000000000,0000000100100000,0100000001110011110011001100110011001100110011001100110011001101
289,00000000000,0000000100100001,0100000001110011110111100110011001100110011001100110011001100111
290,00000000000,0000000100100010,0100000001110011111100000000000000000000000000000000000000000000
291,00000000000,0000000100100011,0100000001110100000000011001100110011001100110011001100110011010
292,00000000000,0000000100100100,0100000001110100000100110011001100110011001100110011001100110100
293,00000000000,0000000100100101,0100000001110100001001001100110011001100110011001100110011001101
294,00000000000,0000000100100110,0100000001110100001101100110011001100110011001100110011001100111
295,00000000000,0000000100100111,0100000001110100010010000000000000000000000000000000000000000000
296,00000000000,0000000100101000,0100000001110100010110011001100110011001100110011001100110011010
297,00000000000,0000000100101001,0100000001110100011010110011001100110011001100110011001100110100
298,00000000000,0000000100101010,0100000001110100011111001100110011001100110011001100110011001101
299,00000000000,0000000100101011,0100000001110100100011100110011001100110011001100110011001100111
300,00000000000,0000000100101100,0100000001110100101000000000000000000000000000000000000000000000
301,00000000000,0000000100101101,0100000001110100101100011001100110011001100110011001100110011010
302,00000000000,0000000100101110,0100000001110100110000110011001100110011001100110011001100110100
303,00000000000,0000000100101111,0100000001110100110101001100110011001100110011001100110011001101
304,00000000000,0000000100110000,0100000001110100111001100110011001100110011001100110011001100111
305,00000000000,0000000100110001,0100000001110100111110000000000000000000000000000000000000000000
306,00000000000,0000000100110010,0100000001110101000010011001100110011001100110011001100110011010
307,00000000000,0000000100110011,0100000001110101000110110011001100110011001100110011001100110100
308,00000000000,0000000100110100,0100000001110101001011001100110011001100110011001100110011001101
309,00000000000,0000000100110101,0100000001110101001111100110011001100110011001100110011001100111
310,00000000000,0000000100110110,0100000001110101010100000000000000000000000000000000000000000000
311,00000000000,0000000100110111,0100000001110101011000011001100110011001100110011001100110011010
312,00000000000,0000000100111000,0100000001110101011100110011001100110011001100110011001100110100
313,00000000000,0000000100111001,0100000001110101100001001100110011001100110011001100110011001101
314,00000000000,0000000100111010,0100000001110101100101100110011001100110011001100110011001100111
315,00000000000,0000000100111011,0100000001110101101010000000000000000000000000000000000000000000
316,00000000000,0000000100111100,0100000001110101101110011001100110011001100110011001100110011010
317,00000000000,0000000100111101,0100000001110101110010110011001100110011001100110011001100110100
318,00000000000,0000000100111110,0100000001110101110111001100110011001100110011001100110011001101
319,00000000000,0000000100111111,0100000001110101111011100110011001100110011001100110011001100111
320,00000000000,0000000101000000,0100000001110110000000000000000000000000000000000000000000000000
321,00000000000,0000000101000001,0100000001110110000100011001100110011001100110011001100110011010
322,00000000000,0000000101000010,0100000001110110001000110011001100110011001100110011001100110100
323,00000000000,0000000101000011,0100000001110110001101001100110011001100110011001100110011001101
324,00000000000,0000000101000100,0100000001110110010001100110011001100110011001100110011001100111
325,00000000000,0000000101000101,0100000001110110010110000000000000000000000000000000000000000001
326,00000000000,0000000101000110,0100000001110110011010011001100110011001100110011001100110011010
327,00000000000,0000000101000111,0100000001110110011110110011001100110011001100110011001100110100
328,00000000000,0000000101001000,0100000001110110100011001100110011001100110011001100110011001101
329,00000000000,0000000101001001,0100000001110110100111100110011001100110011001100110011001100111
330,00000000000,0000000101001010,0100000001110110101100000000000000000000000000000000000000000001
331,00000000000,0000000101001011,0100000001110110110000011001100110011001100110011001100110011010
332,00000000000,0000000101001100,0100000001110110110100110011001100110011001100110011001100110100
333,00000000000,0000000101001101,0100000001110110111001001100110011001100110011001100110011001101
334,00000000000,0000000101001110,0100000001110110111101100110011001100110011001100110011001100111
335,00000000000,0000000101001111,0100000001110111000010000000000000000000000000000000000000000001
336,00000000000,0000000101010000,0100000001110111000110011001100110011001100110011001100110011010
337,00000000000,0000000101010001,0100000001110111001010110011001100110011001100110011001100110100
338,00000000000,0000000101010010,0100000001110111001111001100110011001100110011001100110011001101
339,00000000000,0000000101010011,0100000001110111010011100110011001100110011001100110011001100111
340,00000000000,0000000101010100,0100000001110111011000000000000000000000000000000000000000000001
341,00000000000,0000000101010101,0100000001110111011100011001100110011001100110011001100110011010
342,00000000000,0000000101010110,0100000001110111100000110011001100110011001100110011001100110100
343,00000000000,0000000101010111,0100000001110111100101001100110011001100110011001100110011001101
344,00000000000,0000000101011000,0100000001110111101001100110011001100110011001100110011001100111
345,00000000000,0000000101011001,0100000001110111101110000000000000000000000000000000000000000001
346,00000000000,0000000101011010,0100000001110111110010011001100110011001100110011001100110011010
347,00000000000,0000000101011011,0100000001110111110110110011001100110011001100110011001100110100
348,00000000000,0000000101011100,0100000001110111111011001100110011001100110011001100110011001101
349,00000000000,0000000101011101,0100000001110111111111100110011001100110011001100110011001100111
350,00000000000,0000000101011110,0100000001111000000100000000000000000000000000000000000000000001
351,00000000000,0000000101011111,0100000001111000001000011001100110011001100110011001100110011010
352,00000000000,0000000101100000,0100000001111000001100110011001100110011001100110011001100110100
353,00000000000,0000000101100001,0100000001111000010001001100110011001100110011001100110011001101
354,00000000000,0000000101100010,0100000001111000010101100110011001100110011001100110011001100111
355,00000000000,0000000101100011,0100000001111000011010000000000000000000000000000000000000000001
356,00000000000,0000000101100100,0100000001111000011110011001100110011001100110011001100110011010
357,00000000000,0000000101100101,0100000001111000100010110011001100110011001100110011001100110100
358,00000000000,0000000101100110,0100000001111000100111001100110011001100110011001100110011001101
359,00000000000,0000000101100111,0100000001111000101011100110011001100110011001100110011001100111
360,00000000000,0000000101101000,0100000001111000110000000000000000000000000000000000000000000001
361,00000000000,0000000101101001,0100000001111000110100011001100110011001100110011001100110011010
362,00000000000,0000000101101010,0100000001111000111000110011001100110011001100110011001100110100
363,00000000000,0000000101101011,0100000001111000111101001100110011001100110011001100110011001101
364,00000000000,0000000101101100,0100000001111001000001100110011001100110011001100110011001100111
365,00000000000,0000000101101101,0100000001111001000110000000000000000000000000000000000000000001
366,00000000000,0000000101101110,0100000001111001001010011001100110011001100110011001100110011010
367,00000000000,0000000101101111,0100000001111001001110110011001100110011001100110011001100110100
368,00000000000,0000000101110000,0100000001111001010011001100110011001100110011001100110011001101
369,00000000000,0000000101110001,0100000001111001010111100110011001100110011001100110011001100111
370,00000000000,0000000101110010,0100000001111001011100000000000000000000000000000000000000000001
371,00000000000,0000000101110011,0100000001111001100000011001100110011001100110011001100110011010
372,00000000000,0000000101110100,0100000001111001100100110011001100110011001100110011001100110100
373,00000000000,0000000101110101,0100000001111001101001001100110011001100110011001100110011001101
374,00000000000,0000000101110110,0100000001111001101101100110011001100110011001100110011001100111
375,00000000000,0000000101110111,0100000001111001110010000000000000000000000000000000000000000001
376,00000000000,0000000101111000,0100000001111001110110011001100110011001100110011001100110011010
